name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"36,472,014,619","39,613,585,602","51,401,022,156","72,416,857,951","43,712,754,000","55,406,824,356","81,543,096,967","57,094,340,100","65,420,055,764","80,031,686,209","62,312,027,492","35,067,110,559","40,664,472,069","33,640,388,381","14,291,596,269","4,506,732,314","13,305,039,112","3,798,148,723","2,072,947,345"
EnterpriseValue,"21,260,625,491","28,440,307,401","37,744,976,597","62,024,866,156","35,197,861,478","47,376,439,699","70,707,272,037","51,528,581,386","60,388,714,631","75,648,553,064","58,111,460,320","31,775,817,236","39,083,688,408","32,423,302,341","13,621,283,532","4,114,850,859","13,160,247,937","3,662,744,748","1,960,345,066"
PeRatio,"13.566",,"7.41","138.642","18.841","12.925","49.185","12.177","33.296","45.232","35.546","20.986","47.771","63.416","65.758","29.513","157.235","295.537","614.54"
ForwardPeRatio,"9.95","12.453","16.077","19.084","15.175",,"26.316","24.331","26.954","26.042","32.787","17.513","25.707","39.37",,,,,
PegRatio,"1.672","0.706",,,"8.571",,"1.081","3.076","0.974","1.213","2.067","0.105","0.556","0.692",,,,,
PsRatio,"1.97","2.276","2.798","4.641","2.931","3.892","7.436","5.734","8.27","13.983","15.706","9.817","24.395","28.245","21.954","9.672","56.682","37.469","70.034"
PbRatio,"1.073","1.282","1.55","2.684","1.935","2.387","4.887","4.493","7.568","10.241","10.763","8.401","23.014","26.545","20.53","9.957","48.083","24.008","17.211"
EnterprisesValueRevenueRatio,"0.158","0.23","0.303","0.579","0.328","0.463","0.834","0.73","0.91","1.542","1.819","1.425","2.695","4.096","3.062","0.925","7.544","1.145","6.141"
EnterprisesValueEBITDARatio,"0.747","0.859","1.027","1.268","1.422","0.99","1.994","2.148","1.348","3.964","3.794","2.338","4.453","7.144","7.087","2.141","18.075","2.659","28.154"
