name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007
MarketCap,"3,511,692,783","3,609,941,582","3,313,489,938","3,647,575,633","5,351,310,358","4,115,403,588","5,044,929,241","4,208,388,628","4,539,721,963","5,061,940,728","5,017,721,037","4,319,693,599","3,701,490,174","2,802,139,249","2,511,486,210","2,834,150,050","3,670,869,160","3,959,244,046","4,300,204,625"
PeRatio,"44.679","45.929","40.759","56.522","70.593","45.906","64.357","46.906","52.032","63.607","78.409","65.091","85.5","151.167","271","229.75","238","73.647","174.865"
ForwardPeRatio,,,,,,,,,,,,"52.91","39.216","29.24","58.14",,,,
PsRatio,"11.519","11.823","10.638","13.065","18.413","13.675","17.25","13.708","15.205","17.184","17.384","14.778","12.152","9.618","8.816","9.666","12.032","14.946","19.92"
PbRatio,"1.885","1.885","1.74","2.012","3.13","2.486","2.949","2.411","2.705","3.015","2.849","2.316","1.999","1.552","1.416","1.617","2.103","2.148","2.194"
EnterprisesValueRevenueRatio,"27.488","27.863","28.383","28.525","29.582","26.531","30.722","25.987","27.285","25.473","23.806","18.394","14.284","9.852","9.552","10.174","12.542","16.654",
