name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"7,165,551,580","8,582,147,584","7,626,693,814","8,796,986,191","9,396,058,169","6,724,504,809","3,785,920,852"
EnterpriseValue,"10,597,802,580","11,928,020,584","11,070,420,814","11,948,044,191","11,291,823,169","8,346,473,809","5,096,982,852"
PeRatio,,,,,"84.841","233.733","79.319"
ForwardPeRatio,"181.818","232.558","117.647",,"51.02",,
PegRatio,,,"3.91",,"1.909",,
PsRatio,"2.605","3.036","2.618","3.179","3.91","3.533","1.983"
PbRatio,"1.982","2.185","2.005","2.194","4.455","3.657","5.179"
EnterprisesValueRevenueRatio,"3.964","4.462","3.798","4.401","5.681","4.679","3.178"
EnterprisesValueEBITDARatio,"63.934","71.959","26.507","30.761","34.728","27.737","19.95"
