name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"866,890,994","838,509,919","755,541,569","975,965,368","767,712,360","761,094,150","621,229,312","722,708,532"
PeRatio,"8.534","6.69",,"3.801","48.333","22.403","4.542",
PsRatio,"10.381","6.636",,"3.864","47.278","22.053","4.519",
PbRatio,"0.923","0.99","0.929","1.032","1.083","1.031","0.83",
EnterprisesValueRevenueRatio,"10.122","6.636",,"3.431","46.905","21.891","4.509",
