name,ttm,12/31/2023,12/31/2022,12/31/2020
MarketCap,"2,513,806,725","2,316,142,941","1,379,334,346","1,021,875,000"
EnterpriseValue,"3,100,506,725","2,930,642,941","1,381,196,445","1,022,095,739"
PsRatio,"2.726","2.495",,
PbRatio,"1.693","1.566","0.92","1.411"
EnterprisesValueRevenueRatio,"3.871","3.659","1.924",
EnterprisesValueEBITDARatio,"25.967","24.545","-15.415","-417.336"
