name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,987,131,590","2,080,904,589","1,437,416,608","3,076,942,979"
EnterpriseValue,"2,414,565,590","2,526,831,589","1,886,231,608","3,366,422,979"
ForwardPeRatio,"17.889","20.79","17.921","47.619"
PegRatio,"0.597","0.694","0.598","1.591"
PsRatio,"2.908","3.139","2.446","6.891"
PbRatio,"2.578","2.392","1.533","3.128"
EnterprisesValueRevenueRatio,"3.483","3.784","3.172","7.54"
EnterprisesValueEBITDARatio,"23.011","23.98","24.38","97.881"
