name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"6,803,791,430","5,456,958,341","3,644,026,072","7,465,333,540","10,460,042,402","8,699,389,365","6,407,758,458","5,481,625,510","4,163,132,156","4,008,543,484","2,892,751,042","2,399,225,386"
EnterpriseValue,"8,570,070,430","7,303,004,341","5,600,972,072","8,868,470,540","11,950,128,402","10,415,858,365","7,530,278,458","6,564,253,510","5,083,556,156","4,930,337,484","3,544,300,042","3,150,259,386"
PeRatio,"91.703","63.248","46.741","139.867","141.795","49.765","40.824","46.535","42.181","48.058","40.179",
ForwardPeRatio,"38.168","31.056",,,,,,"31.25",,"30.769","27.322",
PsRatio,"2.812","2.336","1.911","4.607","6.231","4.385","3.538","3.34","2.766","2.984","2.421","1.5"
PbRatio,"5.611","4.682","3.653","5.928","8.524","9.725","8.213","7.041","5.91","5.608","3.037","2.823"
EnterprisesValueRevenueRatio,"3.544","3.02","2.772","5.052","7.887","5.051","3.957","3.771","3.238","3.381","2.62","2.585"
EnterprisesValueEBITDARatio,"30.399","25.904","21.725","37.694","72.427","27.695","22.145","21.865","18.731","18.943","15.79","26.642"
