name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003
MarketCap,"2,068,094,492","567,098,685","802,758,028","479,157,232","15,279,277","14,877,369","18,894,977","13,144,168","13,663,511","11,952,062"
EnterpriseValue,"2,435,646,492","856,973,685","816,237,028","468,416,232","13,893,216","11,487,458","12,749,579","5,755,339","13,687,848","11,976,399"
ForwardPeRatio,,,"22.624",,,,,,,
PsRatio,"6.503","3.136","18.3","41.895","42.893","9.561","4.882","3.971","3.053","2,881.851"
PbRatio,"8.551","4.964","13.195",,"10.098","4.102","2.987","1.562","1.362","9.023"
EnterprisesValueRevenueRatio,"12.822","5.955","19.968","456.546","39.543","7.426","3.295","1.738","4.77","2,183.482"
EnterprisesValueEBITDARatio,"-7.427",,"-22.131","-22.614","-4.55","-3.876","-5.94","-3.884","-38.02","-13.476"
