name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,168,890,696","1,279,500,472","1,295,916,079","2,066,189,134","1,859,706,698","1,775,770,289","954,115,550","936,266,806","708,203,696","415,212,751"
EnterpriseValue,"2,454,344,696","2,475,645,472","2,655,417,079","3,058,336,134","2,750,421,698","2,612,886,289","1,612,746,550","1,465,807,806","992,064,696","529,669,751"
PeRatio,"60.105","40.727","59.458","76.4","161.786","296.625","156.8","213.4","250.25","79.482"
ForwardPeRatio,"34.602","43.29","62.112","49.751","80.645",,"82.645",,,
PsRatio,"3.76","4.314","4.4","7.114","7.249","7.486","5.378","6.82","5.939","9.309"
PbRatio,"0.884","1.068","1.034","1.704","1.613","1.697","1.047","1.461","1.379","1.087"
EnterprisesValueRevenueRatio,"8.545","8.619","9.044","11.127","11.223","11.785","10.043","11.217","9.483","7.421"
EnterprisesValueEBITDARatio,"15.195","15.327","14.655","18.665","19.259","19.481","16.806","18.954","16.657","16.304"
