name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"4,122,736,136","4,382,709,956","4,374,372,296","4,731,609,587","3,829,511,646","4,986,907,647","4,092,935,920","4,060,828,173","3,853,200,583","3,229,392,353","2,959,378,064","2,358,183,881","2,067,219,601","1,905,489,794","1,634,366,292","1,535,047,937","1,218,002,858","1,737,077,482","1,703,254,900"
EnterpriseValue,"8,557,736,136","8,432,709,956","7,999,372,296","7,863,609,587","6,765,511,646","7,506,907,647","6,319,935,920","6,348,828,173","6,090,200,583","5,341,392,353","5,183,378,064","4,028,183,881","3,708,219,601","3,606,489,794","3,457,366,292","3,248,047,937","2,717,002,858","2,977,077,482","2,657,254,900"
PeRatio,"17.481","19.611","17.69","20.753","23.245","24.796","19.935","19.904","21.034","18.005","17.041","26.491","14.631","13.241","13.072","15.58","14.007","11.923","32.831"
ForwardPeRatio,"13.245","14.62","17.361","18.939","16.026","22.222","18.622","19.493","18.832","15.48","16.667","12.346","11.39","13.106","11.848",,,,
PegRatio,"1.488","2.848","4.079","4.573","2.677","5.029","6.17","5.215","3.521","4.309","2.351","2.946","1.97","2.541","2.194",,,,
PsRatio,"1.365","1.43","1.707","2.024","1.794","2.382","2.066","2.014","2.032","1.58","1.591","1.303","1.147","1.065","0.916","0.824","0.698","0.997","1.142"
PbRatio,"1.242","1.331","1.585","1.769","1.476","1.945","1.646","1.691","1.668","1.447","1.567","1.316","1.196","1.153","1.027","0.995","0.9","1.32","1.422"
EnterprisesValueRevenueRatio,"2.928","2.885","3.022","3.282","3.154","3.536","3.174","3.16","3.167","2.814","2.728","2.226","2.054","1.989","1.939","1.8","1.557","1.708","1.748"
EnterprisesValueEBITDARatio,"9.467","9.328","9.467","9.732","9.081","9.649","8.599","8.603","9.009","8.398","8.202","8.498","6.622","6.654","6.623","7.382","6.469","6.616","7.03"
