name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,03/31/1986
MarketCap,"2,160,255,262","2,176,962,998","2,407,097,621","2,515,660,000","2,934,568,000","2,651,355,000","2,744,647,000","5,685,814,592","4,226,646,908","3,672,658,000","4,358,356,000","4,219,848,000","2,833,362,000","2,408,853,230","2,174,037,000","1,381,248,000","1,253,476,580","2,259,579,803","2,816,000,000","2,181,039,724","1,629,024,000","1,445,000,829","870,253,666","718,437,817","929,635,252","1,214,421,249","2,392,499,999","1,306,151,229","1,450,800,831","1,502,451,684","1,507,846,079","1,196,127,766","624,520,597","555,951,078","528,117,317","602,542,040","472,896,884","394,448,780","301,518,574"
EnterpriseValue,"7,808,755,262","7,845,362,998","7,842,297,621","7,470,360,000","7,748,868,000","7,238,955,000","5,592,947,000","7,937,514,592","6,491,246,908","6,279,358,000","7,290,256,000","6,742,348,000","5,315,362,000","5,107,953,230","4,569,737,000","2,544,548,000","2,997,576,580","3,344,179,803","3,651,500,000","2,696,839,724","1,964,724,000","1,794,200,829","1,340,053,666","1,153,737,817","1,178,235,252","1,502,521,249","2,639,999,999","1,536,551,229","1,842,800,831","1,950,051,684","1,969,046,079","1,496,827,766","996,820,597","960,051,078","982,117,317","1,041,042,040","703,796,884","592,948,780","474,418,574"
PeRatio,"18.455","24.85","40.507",,"1,319.5","20.321","4.755","24.973","8.926","5.177","6.925","13.169","11.3","23.302","31.306",,"4.366","7.605","16.024","39.348",,,,,"5.708","6.912","23.305","11.419","13.31","16.988","22.485","24.069","28.609","17.752","12.523","20.784","39.946","70.979","422.011"
ForwardPeRatio,"17.953","12.361","14.085","20.704","34.247","17.731","15.773","30.488","18.519","7.023","6.671","8.576","9.083","12.707","20.661","27.1",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.606","0.779","0.826","1.155","1.88","1.934",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.738","0.8","1.398","1.918","1.282","1.01","0.857","1.462","0.82","0.568","0.756","1.018","0.728","0.832","0.936","0.517","0.323","0.582","0.84","0.799","0.721","0.982","0.577","0.349","0.345","0.438","0.976","0.582","0.588","0.654","0.858","0.703","0.53","0.421","0.374","0.629","0.821","0.824","0.875"
PbRatio,"2.083","2.175","2.384","1.89","1.615","1.256","0.64","1.417","1.094","1.061","1.502","1.616","1.38","1.339","1.232","0.765","0.685","1.309","2.049","1.999","1.608","1.44","0.869","0.776","0.916","1.266","2.696","1.614","2.008","2.343","2.643","2.358","1.807","1.626","2.053","2.646","2.35","2.427","1.857"
EnterprisesValueRevenueRatio,"2.617","2.63","3.966","4.928","4.429","2.63","2.229","3.311","2.101","0.982","1.182","1.545","1.394","1.738","2.367","0.988","0.772","0.873","1.134","0.929","0.894","1.252","0.901","0.606","0.43","0.513","1.068","0.688","0.822","0.842","1.103","0.972","0.836","0.76","0.75","1.04","1.112","1.207","1.092"
EnterprisesValueEBITDARatio,"11.034","11.086","12.846","14.582","-140.633","10.769","9.597","13.032","9.153","3.665","4.853","6.815","6.865","8.346","9.729","18.56","4.261","5.08","7.766","9.621","23.169","18.123","13.216","50.163","3.279","4.21","7.904","5.088","6.978","8.221","9.99","9.24","8.821","7.154","7.275","9.013","21.589","27.451","-32.719"
