name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005
MarketCap,"285,500,100,000","272,095,120,000","164,778,570,000","230,071,070,000","207,004,192,917","162,802,830,000","117,016,900,000","83,137,555,230","55,963,250,000","45,191,840,000","35,619,950,000","36,929,353,000","25,199,832,000","16,001,600,000","17,162,706,000","7,937,395,000","3,270,369,000","6,192,863,000","5,020,181,254","4,156,594,924","1,387,219,256"
EnterpriseValue,"283,894,100,000","272,944,120,000","166,858,570,000","234,681,070,000","203,352,192,917","162,367,830,000","117,957,900,000","82,097,122,230","57,278,139,000","45,897,692,000","37,044,789,000","38,683,604,000","25,172,788,000","15,768,534,000","17,163,761,000","7,526,311,000","2,896,314,000","5,818,808,000","4,767,939,254","3,949,828,924","1,269,685,256"
PeRatio,"70.079","106.878","646.038","129.239","59.202","200.341","163.409",,"272.759",,,,,,"274.766","107.712","88.7","346.067",,"171.042","195.714"
ForwardPeRatio,"30.303","29.326","29.94","50.505","64.516","58.48","54.945","66.225","62.893","76.336","90.909","133.333","94.34","71.429","90.09",,,,,,
PegRatio,"1.578","1.467","1.709","3.071","3.218","3.11","2.753","2.201","2.283","2.548","4.867","5.919","2.899","3.209","3.356",,,,,,
PsRatio,"8.309","8.154","5.554","8.925","10.26","9.406","9.326","8.33","6.897","7.059","6.86","9.509","8.412","6.972","10.69","6.482","3.319","8.488","10.594","15.73","8.612"
PbRatio,"4.787","4.684","2.776","4.033","5.142","4.892","7.964","9.405","8.223","9.613","9.684","12.535","12.094","10.081","13.445","9.412","5.289","13.699","17.815","23.102","9.911"
EnterprisesValueRevenueRatio,"8.145","7.83","5.322","8.859","9.569","9.496","8.881","7.789","6.789","6.884","6.894","9.502","8.253","6.957","10.357","5.765","2.69","7.772","9.592","12.747","7.199"
EnterprisesValueEBITDARatio,"28.509","27.41","29.564","61.02","61.603","62.497","77.757","66.314","63.642","69.278","120.101","436.122","209.862","111.822","83.745","38.097","23.805","67.096","147.674","96.964","50.255"
