name,ttm,10/31/2024,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015
MarketCap,"30,055,380,574","25,283,563,000","19,726,849,400","18,279,870,000","19,162,932,705","11,114,353,984","21,234,540,000","21,700,750,000","22,202,400,000","37,435,020,000","27,644,160,000"
EnterpriseValue,"35,025,380,574","33,444,563,000","30,159,849,400","28,397,870,000","30,094,932,705","22,106,353,984","30,201,540,000","28,796,750,000","31,041,400,000","42,957,020,000","26,115,160,000"
PeRatio,"11.839","13.823","18.53","5.096","18.782",,,"7.663","464","8.81","18.87"
ForwardPeRatio,"10.858","9.407","7.189","6.949","7.391","5.471","9.116","9.588","11.891","10.858",
PegRatio,"3.962","4.704","1.461","1.039","0.809","1.052","1.354","0.705",,,
PsRatio,"1.014","0.888","0.682","0.678","0.699","0.417","0.772","0.796","0.487","0.732","0.522"
PbRatio,"1.211","1.145","0.957","0.887","1.115","0.688","1.211","0.926","0.765","1.154","0.686"
EnterprisesValueRevenueRatio,"1.163","1.153","1.017","1.015","1.089","0.819","1.011","0.942","0.643","0.841","0.495"
EnterprisesValueEBITDARatio,"6.925","6.894","5.815","6.247","6.487","5.067","5.799","5.866","4.695","5.772","3.258"
