name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,090,955,638","1,131,543,572","1,274,648,903","3,573,225,091","2,363,206,790","3,849,368,225","3,333,273,732","3,470,193,415","3,195,161,842","2,560,389,879","3,268,183,689","3,185,641,328","2,682,029,357","2,578,463,738","4,221,111,199","2,601,041,749","134,525,470","674,175,412"
EnterpriseValue,,,,,,,,"13,348,501,415","16,428,249,842","7,313,440,879","8,079,778,689","5,070,459,328","4,566,847,357","8,723,824,738","8,268,050,199","4,942,514,749","302,440,470",
PeRatio,"19.652","9.98",,"4.961","256.25","34.847","5.73","5.686","7.274","20.985","4.969","9.688","8.156","4.482","6.323","27.714",,
ForwardPeRatio,"7.474","7.639","5.322","9.99","7.943","9.337","7.918","7.669","6.73",,"7.067","18.797","5.931","5.462","5.869","6.333",,
PegRatio,,,,,,,,,,,,,,"0.643","0.734","0.792",,
PsRatio,"5.135","4.056",,"3.263","10.029","15.127","5.118","4.61","6.381","11.974","5.213","8.232","6.931",,"6.007","25.811","4.873","191.507"
PbRatio,"0.426","0.454","0.481","0.929","0.639","0.964","0.852","0.952","1.052","0.821","0.91","0.899","0.757","0.769","1.272","1.223","0.325","1.251"
EnterprisesValueRevenueRatio,"62.514",,,,,,,"21.216","26.741","22.525","13.725","12.865","11.803","43.089","27.268","49.05","6.764",
