name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,673,118,874","1,885,022,123","1,915,559,467","2,491,706,969"
EnterpriseValue,"3,175,445,874","1,322,014,123","1,432,434,467","2,052,156,969"
PeRatio,"30.294","34.733",,
PsRatio,"4.215","2.367","3.228","5.81"
PbRatio,"5.046","2.92","3.623","5.086"
EnterprisesValueRevenueRatio,"3.377","1.673","2.456","4.785"
EnterprisesValueEBITDARatio,"16.897","14.104","184.806","-168.044"
