name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"37,793,883,074","31,306,998,123","21,157,370,071","25,229,670,757","19,072,682,978","7,521,811,489","4,052,573,534","6,650,648,513"
EnterpriseValue,"39,536,462,173","32,883,298,123","22,489,270,071","26,695,670,757","21,687,882,978","8,733,511,489","5,538,873,534","8,375,648,513"
PeRatio,"49.305","42.033","38.993","51.992",,"33.345","12.47",
ForwardPeRatio,"28.736","23.365","20.964","27.624","26.455","23.585","10.406","20.877"
PegRatio,"1.49","0.927","1.42","1.334","2.333",,,
PsRatio,"5.572","4.738","3.761","4.438","3.76","2.987","1.655","2.906"
PbRatio,"3.863","3.277","2.419","2.916","2.174","4.201","2.496","5.235"
EnterprisesValueRevenueRatio,"5.667","4.782","3.801","5.181","5.459","4.329","2.059","3.526"
EnterprisesValueEBITDARatio,"23.659","19.967","17.594","26.101","45.353","25.307","8.799","41.505"
