name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"2,567,121,720","2,920,646,210","2,641,403,177","2,912,179,327","1,950,084,228","1,744,690,897","1,277,284,104","1,634,048,193","1,481,278,443","1,195,961,667","1,405,518,328","1,487,072,557","1,257,640,641","1,216,809,726","1,310,745,016","1,015,759,619","998,824,468","1,000,336,811","1,091,129,265","718,042,986","546,306,406","173,296,169","37,001,020","80,785,562","69,375,114","154,120,000","148,652,672","227,676,750","158,493,750"
EnterpriseValue,"2,955,366,720","3,074,541,210","2,858,568,177","2,985,058,327","2,039,437,228","1,987,986,897","1,321,611,104","1,913,746,193","1,504,355,443","1,135,591,667","1,385,265,328","1,425,092,557","1,210,099,641","1,200,414,726","1,195,601,016","888,896,619","913,025,468","962,334,811","1,055,643,265","780,063,986","608,327,406","248,330,169","139,089,020","184,898,562","190,378,114","289,864,000","166,224,672","241,921,750","176,478,750"
PeRatio,"15.595","13.641","7.436","26","24.051","15.265","7.489","29.938","19.189","18.408","27.007","20.663","18.361","22.521","30.293","29.44","16.791","17.373","24.273","24.379","28.832","20.112","25.263","174.667","10.465","14.286","16.849","20.377","19.815"
ForwardPeRatio,"18.149","14.144","10.87","17.361","15.823","15.408","11.99","22.371","18.553","15.699","20.408","17.889","15.873","16.313","22.936",,,,,,,,,,,,,,
PegRatio,"3.094",,"2.116","0.919","5.108","7.625","0.808","2.707","2.09","1.176","1.801","1.526","1.144","0.939","1.594",,,,,,,,,,,,,,
PsRatio,"0.622","0.661","0.507","0.725","0.554","0.454","0.277","0.414","0.434","0.336","0.396","0.449","0.4","0.483","0.716","0.665","0.534","0.627","0.691","0.491","0.349","0.124","0.028","0.059",,"0.954","1.085","1.495","1.492"
PbRatio,"1.57","1.788","1.74","2.32","1.718","1.67","1.376","2.448","2.437","1.918","2.342","2.675","2.511","2.892","3.483","2.871","3.169","3.987","4.462","3.112","2.407","1.212","0.275","0.61","0.515","1.175","1.242","2.061","3.436"
EnterprisesValueRevenueRatio,"0.703","0.732","0.535","0.705","0.583","0.542","0.359","0.613","0.547","0.322","0.388","0.422","0.387","0.436","0.652","0.588","0.491","0.58","0.656","0.526","0.426","0.19","0.111","0.14","0.138","0.224","0.145","0.227","0.234"
EnterprisesValueEBITDARatio,"7.26","7.553","4.543","8.093","8.901","7.315","6.286","14.086","10.567","7.491","12.256","10.548","9.028","10.788","15.188","13.851","8.796","9.573","12.36","13.632","11.604","-0.222","3.966","6.089","7.291","7.746","1.577","2.363","5.748"
