name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"1,121,163,215","1,362,000,407","1,607,867,036","1,864,213,375","1,393,895,481","1,621,671,735","1,600,433,301","1,800,880,324","1,878,482,429","1,319,610,483","1,172,200,644","1,157,608,978","894,274,288","808,599,444","906,605,713","637,102,702","918,760,716","860,108,817","1,146,424,225","1,270,929,918","1,434,906,046","1,145,341,890"
PeRatio,"8.673","8.97","9.798","10.764","14.484","13.042","15.369","17.861","20.809","15.15","15.305","15.836","12.644","13.804","17.193",,"20.676","22.889","20.602","20.341","24.213","60.968"
ForwardPeRatio,"7.849","9.017","9.285","13.089","12.92","14.859","12.903","16.75","18.868","13.986","12.903","14.245","11.249","11.574","14.472",,,,,,,
PegRatio,,,,,,,"1.613","1.675",,,"2.58","2.85","2.25","2.316","2.894",,,,,,,
PsRatio,"2.317","2.712","3.296","4.154","3.258","4.396","4.461","5.27","5.764","4.227","3.965","4.231","3.27","3.078","3.556","2.794","4.238","4.592","5.711","5.848","6.264","7.128"
PbRatio,"0.663","0.839","1.035","1.11","0.87","1.16","1.202","1.38","1.503","1.115","1.038","1.161","0.911","0.846","0.984","0.72","0.897","0.859","1.132","1.179","1.262","1.402"
