<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GPUS_D.US,D,20240912,000000,17.849,18,17.849,18,2103,0
GPUS_D.US,D,20240913,000000,18.5,19.2449,17.55,17.78,3695,0
GPUS_D.US,D,20240916,000000,17.5,17.5,15.79,16.39,1465,0
GPUS_D.US,D,20240917,000000,16.39,16.39,16.39,16.39,991,0
GPUS_D.US,D,20240918,000000,16.695,18.6,13.45,17.5,24187,0
GPUS_D.US,D,20240919,000000,19.35,22.42,19.35,21.87,9956,0
GPUS_D.US,D,20240920,000000,21.3,22,19,21.5001,13048,0
GPUS_D.US,D,20240923,000000,22.35,23.4,19.5,21,19359,0
GPUS_D.US,D,20240924,000000,22.8,22.8,21.3,21.5,8267,0
GPUS_D.US,D,20240925,000000,22.5,22.5,22,22,688,0
GPUS_D.US,D,20240926,000000,24.2,24.2,22.26,22.78,2288,0
GPUS_D.US,D,20240927,000000,22.1941,23.36,21.2,21.2,2495,0
GPUS_D.US,D,20240930,000000,21.59,22.14,21.15,21.68,848,0
GPUS_D.US,D,20241001,000000,21.55,21.55,21.5,21.5,1040,0
GPUS_D.US,D,20241002,000000,21.7,22,21.7,22,1854,0
GPUS_D.US,D,20241003,000000,22,22.1,21.9,21.9,1259,0
GPUS_D.US,D,20241004,000000,21.9,22.86,21.9,22.79,2343,0
GPUS_D.US,D,20241007,000000,22.69,23.18,22.31,22.85,4436,0
GPUS_D.US,D,20241008,000000,23.3,25.45,23.3,25,4590,0
GPUS_D.US,D,20241009,000000,25.98,26.9,25.2,25.9,13881,0
GPUS_D.US,D,20241010,000000,26.89,26.89,26.16,26.39,3100,0
GPUS_D.US,D,20241011,000000,26.41,27.2,25.5,26.05,5915,0
GPUS_D.US,D,20241014,000000,25.8,25.8,25.8,25.8,926,0
GPUS_D.US,D,20241015,000000,25.87,25.87,25.79,25.79,656,0
GPUS_D.US,D,20241016,000000,25.5,25.5,25,25,1156,0
GPUS_D.US,D,20241017,000000,25.3,26.7,24,25.611,11513,0
GPUS_D.US,D,20241018,000000,24.3,25.93,22,22,10888,0
GPUS_D.US,D,20241021,000000,21.9,21.9,21.35,21.35,5573,0
GPUS_D.US,D,20241022,000000,21.51,21.62,21.51,21.6,4469,0
GPUS_D.US,D,20241023,000000,21.05,21.9,21.05,21.9,2631,0
GPUS_D.US,D,20241024,000000,21.9,23.86,21.9,23.86,1130,0
GPUS_D.US,D,20241028,000000,24.58,24.58,24.58,24.58,471,0
GPUS_D.US,D,20241031,000000,23.6,24.02,22.58,22.58,1042,0
GPUS_D.US,D,20241104,000000,21.05,23.175,21.05,23.175,2079,0
GPUS_D.US,D,20241106,000000,23.18,23.18,23.18,23.18,460,0
GPUS_D.US,D,20241112,000000,23.5,23.5,23.5,23.5,450,0
GPUS_D.US,D,20241113,000000,25.005,25.005,25.005,25.005,736,0
GPUS_D.US,D,20241118,000000,26,27.01,26,26,464,0
GPUS_D.US,D,20241121,000000,26.02,26.02,25.63,25.63,776,0
GPUS_D.US,D,20241126,000000,26.75,26.75,26.75,26.75,257,0
GPUS_D.US,D,20241204,000000,24.6,24.6,24.47,24.47,853,0
GPUS_D.US,D,20241205,000000,23.68,23.68,23.68,23.68,240,0
GPUS_D.US,D,20241211,000000,23.49,23.59,23.45,23.59,9331,0
GPUS_D.US,D,20241212,000000,24.9388,24.9388,24.41,24.41,612,0
GPUS_D.US,D,20241213,000000,24.41,24.41,24.41,24.41,172,0
GPUS_D.US,D,20241217,000000,24.5,26,24.5,25.2682,1974,0
GPUS_D.US,D,20241227,000000,24.5,24.5,24.5,24.5,284,0
GPUS_D.US,D,20241230,000000,26.2881,26.2881,26.2881,26.2881,125,0
GPUS_D.US,D,20250102,000000,24.35,24.35,17.84,19.89,12854,0
GPUS_D.US,D,20250103,000000,21.68,24.51,20.99,24.15,10556,0
GPUS_D.US,D,20250106,000000,24.5,26.5,24.5,25,10912,0
GPUS_D.US,D,20250107,000000,24.8,26.35,24,26,14949,0
GPUS_D.US,D,20250108,000000,25.4,26.15,24.05,24.05,6013,0
GPUS_D.US,D,20250110,000000,25.35,25.35,24.4,24.4,833,0
GPUS_D.US,D,20250113,000000,24.4,24.48,24.4,24.48,892,0
GPUS_D.US,D,20250114,000000,24.1,25.85,23.21,24.3,7262,0
GPUS_D.US,D,20250115,000000,24.55,24.55,24.55,24.55,736,0
GPUS_D.US,D,20250116,000000,23.8,24.1982,23.8,24.1982,1942,0
GPUS_D.US,D,20250117,000000,23.75,24.31,23.4,23.69,6465,0
GPUS_D.US,D,20250121,000000,24,24.1,24,24.1,1285,0
GPUS_D.US,D,20250122,000000,23.4,24.1499,23.4,24.1499,3391,0
GPUS_D.US,D,20250123,000000,24.45,24.65,22.7,24.65,4698,0
GPUS_D.US,D,20250124,000000,25.41,25.41,25.41,25.41,366,0
GPUS_D.US,D,20250127,000000,24.4,24.4,24.168,24.17,1337,0
GPUS_D.US,D,20250128,000000,25.39,25.96,25.25,25.94,3525,0
GPUS_D.US,D,20250129,000000,24.28,25.24,23.64,23.64,3668,0
GPUS_D.US,D,20250130,000000,24.27,24.79,24,24.79,3925,0
GPUS_D.US,D,20250131,000000,23.73,23.73,22.5,22.9081,3042,0
