<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
FSCC.US,D,20240801,000000,25.08,25.08,24.845,24.845,551,0
FSCC.US,D,20240802,000000,23.85,24,23.85,23.9749,1258,0
FSCC.US,D,20240806,000000,23.86,23.86,23.5589,23.5589,5741,0
FSCC.US,D,20240807,000000,23.91,23.91,23.2224,23.2224,1444,0
FSCC.US,D,20240808,000000,23.76,23.77,23.7238,23.7238,2744,0
FSCC.US,D,20240809,000000,23.7511,23.7511,23.7511,23.7511,1,0
FSCC.US,D,20240812,000000,23.6271,23.6271,23.6271,23.6271,1,0
FSCC.US,D,20240813,000000,23.8766,24.11,23.84,24.0791,16024,0
FSCC.US,D,20240814,000000,24.0915,24.0915,24.0915,24.0915,1,0
FSCC.US,D,20240815,000000,24.59,24.59,24.5718,24.5718,5318,0
FSCC.US,D,20240816,000000,24.78,24.8,24.7052,24.7052,4006,0
FSCC.US,D,20240819,000000,25.04,25.04,25.0044,25.0044,208,0
FSCC.US,D,20240820,000000,24.82,24.82,24.707,24.707,2182,0
FSCC.US,D,20240821,000000,25.0277,25.0277,25.0277,25.0277,1,0
FSCC.US,D,20240822,000000,24.82,24.82,24.7527,24.7527,100,0
FSCC.US,D,20240823,000000,25.5622,25.5622,25.5622,25.5622,1,0
FSCC.US,D,20240826,000000,25.5888,25.5888,25.5888,25.5888,45,0
FSCC.US,D,20240827,000000,25.424,25.424,25.424,25.424,25,0
FSCC.US,D,20240828,000000,25.2731,25.2731,25.2731,25.2731,1,0
FSCC.US,D,20240829,000000,25.4376,25.4376,25.4376,25.4376,1,0
FSCC.US,D,20240830,000000,25.42,25.5926,25.42,25.5926,350,0
FSCC.US,D,20240903,000000,24.97,24.97,24.8238,24.8238,599,0
FSCC.US,D,20240904,000000,24.7832,24.7832,24.7832,24.7832,13,0
FSCC.US,D,20240905,000000,24.73,24.73,24.628,24.628,251,0
FSCC.US,D,20240906,000000,24.2336,24.2336,24.2336,24.2336,1,0
FSCC.US,D,20240909,000000,24.3674,24.3674,24.3674,24.3674,12,0
FSCC.US,D,20240910,000000,24.61,24.61,24.12,24.305,1125,0
FSCC.US,D,20240911,000000,24.4067,24.4067,24.4067,24.4067,43,0
FSCC.US,D,20240912,000000,24.7204,24.7204,24.7204,24.7204,1,0
FSCC.US,D,20240913,000000,25.3183,25.3183,25.3183,25.3183,101,0
FSCC.US,D,20240916,000000,25.4996,25.4996,25.4996,25.4996,1,0
FSCC.US,D,20240917,000000,25.7208,25.7208,25.7208,25.7208,1,0
FSCC.US,D,20240918,000000,25.7257,25.7257,25.7257,25.7257,1,0
FSCC.US,D,20240919,000000,26.1598,26.1598,26.1598,26.1598,1,0
FSCC.US,D,20240920,000000,25.9971,25.9971,25.9971,25.9971,76,0
FSCC.US,D,20240923,000000,25.8434,25.8434,25.8434,25.8434,1,0
FSCC.US,D,20240924,000000,25.8602,25.8602,25.8602,25.8602,1,0
FSCC.US,D,20240925,000000,25.566,25.566,25.566,25.566,1,0
FSCC.US,D,20240926,000000,25.7861,25.7861,25.7861,25.7861,1,0
FSCC.US,D,20240927,000000,25.9062,25.9062,25.9062,25.9062,1,0
FSCC.US,D,20240930,000000,26.02,26.0246,26.02,26.0246,193,0
FSCC.US,D,20241001,000000,25.68,25.68,25.6709,25.6709,196,0
FSCC.US,D,20241002,000000,25.6254,25.6254,25.6254,25.6254,68,0
FSCC.US,D,20241003,000000,25.41,25.4555,25.41,25.4555,387,0
FSCC.US,D,20241004,000000,25.7716,25.8279,25.7716,25.8279,100,0
FSCC.US,D,20241007,000000,25.47,25.57,25.452,25.5231,5294,0
FSCC.US,D,20241008,000000,25.6183,25.6183,25.6183,25.6183,20,0
FSCC.US,D,20241009,000000,25.75,25.75,25.7167,25.7419,270,0
FSCC.US,D,20241010,000000,25.6,25.6264,25.6,25.6264,122,0
FSCC.US,D,20241011,000000,26.1222,26.1222,26.1222,26.1222,1,0
FSCC.US,D,20241014,000000,26.2434,26.2434,26.2434,26.2434,1,0
FSCC.US,D,20241015,000000,26.3066,26.3066,26.3066,26.3066,10,0
FSCC.US,D,20241016,000000,26.522,26.522,26.522,26.522,1,0
FSCC.US,D,20241017,000000,26.433,26.433,26.433,26.433,1,0
FSCC.US,D,20241018,000000,26.48,26.48,26.4205,26.4205,6314,0
FSCC.US,D,20241021,000000,26.02,26.0481,26.02,26.0481,167,0
FSCC.US,D,20241022,000000,25.9781,25.9781,25.9781,25.9781,1,0
FSCC.US,D,20241023,000000,25.56,25.64,25.56,25.63,4971,0
FSCC.US,D,20241024,000000,25.5952,25.5952,25.5952,25.5952,28,0
FSCC.US,D,20241025,000000,25.5051,25.5051,25.5051,25.5051,4,0
FSCC.US,D,20241028,000000,26.0174,26.0174,26.0174,26.0174,2,0
FSCC.US,D,20241029,000000,25.9788,25.9788,25.9788,25.9788,1,0
FSCC.US,D,20241030,000000,26.0811,26.0811,26.0811,26.0811,1,0
FSCC.US,D,20241031,000000,25.86,25.86,25.745,25.745,102,0
FSCC.US,D,20241101,000000,26.06,26.06,25.8215,25.84,3244,0
FSCC.US,D,20241104,000000,25.8968,25.8968,25.8968,25.8968,52,0
FSCC.US,D,20241105,000000,26.172,26.3752,26.172,26.3752,100,0
FSCC.US,D,20241106,000000,27.6335,27.84,27.6335,27.7996,3544,0
FSCC.US,D,20241107,000000,27.72,27.86,27.666,27.666,3733,0
FSCC.US,D,20241108,000000,27.8,27.8318,27.777,27.8318,10379,0
FSCC.US,D,20241111,000000,28.28,28.28,28.217,28.217,706,0
FSCC.US,D,20241112,000000,27.795,27.85,27.69,27.692,1822,0
FSCC.US,D,20241113,000000,27.53,27.53,27.525,27.525,214,0
FSCC.US,D,20241114,000000,27.17,27.18,27.0092,27.0092,1405,0
FSCC.US,D,20241119,000000,26.74,26.8329,26.74,26.8329,2610,0
FSCC.US,D,20241120,000000,26.7913,26.88,26.7913,26.88,293,0
FSCC.US,D,20241122,000000,27.83,27.858,27.8299,27.858,501,0
FSCC.US,D,20241126,000000,28.0383,28.16,28.02,28.14,2879,0
FSCC.US,D,20241127,000000,28.15,28.15,28.1137,28.1137,40656,0
