<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTOP.US,D,20231004,000000,24.93,25.0906,24.91,25.0906,1027,0
BTOP.US,D,20231005,000000,25.33,25.3581,24.7,24.7775,4972,0
BTOP.US,D,20231006,000000,25.2779,25.2779,25.2779,25.2779,33,0
BTOP.US,D,20231009,000000,24.57,24.5766,24.41,24.5766,2199,0
BTOP.US,D,20231010,000000,24.3305,24.3305,24.3305,24.3305,35,0
BTOP.US,D,20231011,000000,23.8807,23.9947,23.8807,23.9947,137,0
BTOP.US,D,20231012,000000,23.8199,23.8199,23.67,23.7371,2415,0
BTOP.US,D,20231013,000000,23.8851,23.8851,23.8851,23.8851,67,0
BTOP.US,D,20231016,000000,25.66,26.16,24.8199,25.0031,1552,0
BTOP.US,D,20231017,000000,24.8532,24.8532,24.8532,24.8532,24,0
BTOP.US,D,20231018,000000,24.8,24.8,24.7736,24.7736,1086,0
BTOP.US,D,20231019,000000,25.0001,25.0698,25,25.0504,1156,0
BTOP.US,D,20231020,000000,25.67,25.7183,25.67,25.7183,811,0
BTOP.US,D,20231023,000000,26.71,27.3364,26.7,27.3364,9006,0
BTOP.US,D,20231024,000000,29.0199,29.29,28.8327,28.9405,4547,0
BTOP.US,D,20231025,000000,29.46,29.69,29.36,29.5953,1539,0
BTOP.US,D,20231026,000000,29.1041,29.1959,29.0903,29.1959,613,0
BTOP.US,D,20231027,000000,28.99,29.07,28.8708,28.8708,1358,0
BTOP.US,D,20231030,000000,29.7,29.7142,29.44,29.4661,1057,0
BTOP.US,D,20231031,000000,29.47,29.5826,29.2,29.5826,2343,0
BTOP.US,D,20231101,000000,29.57,30.06,29.205,29.8806,1898,0
BTOP.US,D,20231102,000000,29.68,29.8153,29.6,29.8153,1035,0
BTOP.US,D,20231103,000000,29.34,29.82,29.34,29.6201,1515,0
BTOP.US,D,20231106,000000,30.44,30.51,30.39,30.417,759,0
BTOP.US,D,20231107,000000,30.049,31.17,30.04,31.09,23417,0
BTOP.US,D,20231108,000000,30.5097,30.7193,30.5097,30.7193,1103,0
BTOP.US,D,20231109,000000,32.03,32.6208,32.03,32.2328,2138,0
BTOP.US,D,20231110,000000,32.85,33.1113,32.84,32.9693,6556,0
BTOP.US,D,20231113,000000,32.28,32.6344,32.28,32.6344,1426,0
BTOP.US,D,20231114,000000,32,32,30.37,30.9997,5062,0
BTOP.US,D,20231115,000000,31.73,32.6845,31.71,32.6845,16165,0
BTOP.US,D,20231116,000000,31.96,31.9645,31.203,31.203,1001,0
BTOP.US,D,20231117,000000,31.29,31.34,31.28,31.29,1738,0
BTOP.US,D,20231120,000000,32.2,32.84,32.2,32.5449,3138,0
BTOP.US,D,20231121,000000,32.05,32.06,31.72,31.9333,1094,0
BTOP.US,D,20231122,000000,31.7501,32.92,31.7501,32.8704,1623,0
BTOP.US,D,20231124,000000,33.33,33.92,33.2608,33.2608,5017,0
BTOP.US,D,20231127,000000,31.91,32.5,31.6843,31.6843,7922,0
BTOP.US,D,20231128,000000,32.35,33.23,32.2801,33.0493,10887,0
BTOP.US,D,20231129,000000,32.89,32.89,32.27,32.2787,1441,0
BTOP.US,D,20231130,000000,32.28,32.52,32.28,32.4659,6195,0
BTOP.US,D,20231201,000000,33.16,33.6,33.16,33.3421,2689,0
BTOP.US,D,20231204,000000,35.5793,35.7599,35.271,35.6807,4259,0
BTOP.US,D,20231205,000000,35.96,37.12,35.8,36.8484,3564,0
BTOP.US,D,20231206,000000,36.8551,37.07,36.7399,36.7523,3626,0
BTOP.US,D,20231207,000000,37.31,37.415,36.99,37.2444,2191,0
BTOP.US,D,20231208,000000,37.53,37.8934,37.47,37.8934,3209,0
BTOP.US,D,20231211,000000,35.5695,35.5695,34.5107,34.8223,9278,0
BTOP.US,D,20231212,000000,35.51,35.51,34.83,34.9428,3118,0
BTOP.US,D,20231213,000000,35.55,36.273,35.3501,36.273,5829,0
BTOP.US,D,20231214,000000,36.2401,36.6284,36.2401,36.463,1849,0
BTOP.US,D,20231215,000000,35.4959,35.8559,35.4959,35.8559,645,0
BTOP.US,D,20231218,000000,34.85,35.2156,34,35.2156,2857,0
BTOP.US,D,20231219,000000,35.6741,35.6741,35.1844,35.1844,616,0
BTOP.US,D,20231220,000000,36.51,36.812,35.8574,35.8574,3367,0
