<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ITDA.US,D,20231026,000000,24.46,24.465,24.46,24.465,176,0
ITDA.US,D,20231027,000000,24.4057,24.4057,24.4057,24.4057,55,0
ITDA.US,D,20231030,000000,24.51,24.51,24.5021,24.5021,190,0
ITDA.US,D,20231031,000000,24.5503,24.5503,24.5503,24.5503,14,0
ITDA.US,D,20231101,000000,24.792,24.792,24.792,24.792,1,0
ITDA.US,D,20231102,000000,25.103,25.103,25.103,25.103,12,0
ITDA.US,D,20231103,000000,25.3287,25.3287,25.3287,25.3287,8,0
ITDA.US,D,20231106,000000,25.33,25.33,25.2486,25.2486,614,0
ITDA.US,D,20231107,000000,25.3227,25.3227,25.3227,25.3227,4,0
ITDA.US,D,20231108,000000,25.3735,25.3735,25.3735,25.3735,74,0
ITDA.US,D,20231109,000000,25.3564,25.3564,25.1718,25.1718,1502,0
ITDA.US,D,20231110,000000,25.2373,25.3252,25.2373,25.3252,733,0
ITDA.US,D,20231113,000000,25.32,25.3203,25.3155,25.3203,348,0
ITDA.US,D,20231114,000000,25.7774,25.7774,25.7682,25.769,904,0
ITDA.US,D,20231115,000000,25.77,25.77,25.6963,25.6963,1152,0
ITDA.US,D,20231116,000000,25.7578,25.7578,25.7578,25.7578,104,0
ITDA.US,D,20231117,000000,25.7945,25.8447,25.7945,25.8447,375,0
ITDA.US,D,20231120,000000,25.84,25.965,25.84,25.9455,460,0
ITDA.US,D,20231121,000000,25.95,25.95,25.9045,25.9171,846,0
ITDA.US,D,20231122,000000,25.9699,25.9699,25.9699,25.9699,3,0
ITDA.US,D,20231124,000000,25.94,25.94,25.92,25.9315,1902,0
ITDA.US,D,20231127,000000,25.9978,25.9978,25.9978,25.9978,76,0
ITDA.US,D,20231128,000000,25.97,26.0701,25.9657,26.0701,1215,0
ITDA.US,D,20231129,000000,26.15,26.19,26.15,26.155,2958,0
ITDA.US,D,20231130,000000,26.09,26.1203,26.09,26.1203,276,0
ITDA.US,D,20231201,000000,26.1877,26.3602,26.1877,26.3602,123,0
ITDA.US,D,20231204,000000,26.2123,26.2626,26.2123,26.2626,503,0
ITDA.US,D,20231205,000000,26.32,26.34,26.3195,26.3195,470,0
ITDA.US,D,20231206,000000,26.46,26.46,26.36,26.3624,5396,0
ITDA.US,D,20231207,000000,26.3799,26.4283,26.3799,26.4283,393,0
ITDA.US,D,20231208,000000,26.3934,26.3934,26.3934,26.3934,4,0
ITDA.US,D,20231211,000000,26.42,26.4254,26.4199,26.4254,353,0
ITDA.US,D,20231212,000000,26.38,26.49,26.38,26.4851,983,0
ITDA.US,D,20231213,000000,26.45,26.8637,26.45,26.8637,3355,0
ITDA.US,D,20231214,000000,27.0976,27.0999,27.0976,27.0999,1170,0
ITDA.US,D,20231215,000000,27.06,27.06,27.0455,27.0455,901,0
ITDA.US,D,20231218,000000,27.0329,27.0329,27.0329,27.0329,10,0
ITDA.US,D,20231219,000000,27.1,27.15,27.1,27.142,8922,0
ITDA.US,D,20231220,000000,27.0976,27.0976,27.0457,27.0457,262,0
ITDA.US,D,20231221,000000,27.176,27.176,27.176,27.176,21,0
ITDA.US,D,20231222,000000,26.964,26.964,26.9499,26.9499,1554,0
